count	NTACODE	NTANAME	POP_TOT	POP_MALE_RT	POP_FEMALE_RT	RACE_HIS_LAT_RT	RACE_WHITE_RT	RACE_BLACK_RT	RACE_ASIAN_RT	POP_UNDER10YR_RT	POP_10TO19YR_RT	POP_20TO59YR_RT	POP_OVER60YR_RT	LABOR_FORCE	HOUSEHOLD_TOT	HOUSEHOLD_INCOME_AVE	EMPLOYED_RT	UNEMPLOYED_RT	HOUSEHOLD_WITHEARNING_RT	HOUSEHOLD_FOODSTAMP_RT	HOUSEHOLD_LT25K_RT	HOUSEHOLD_25KTO50K_RT	HOUSEHOLD_50KTO200K_RT	HOUSEUNITS_TOT	HOUSEUNITS_OCCUPIED	HOUSEUNITS_VACANT_RT	HOUSEUNITS_NOPLUMBING_RT	HOUSEUNITS_NOKITCHEN_RT	HOUSEUNITS_NOPHONE_RT	HOUSEUNITS_OWNER_RT	HOUSEUNITS_RENTER_RT	POP_OVER25YR	EDU_LT12_RT	EDU_PRIORCOLLEGE_RT	EDU_COLLEGE_RT	POP_PERHOUSEHOLD	RPT_YR	COUNT_PER1K
4851	QN28	Jackson Heights	105188	0.50926911815	0.49073088185	0.542181617675	0.166539909495	0.0197455983572	0.24094953797	0.107654865574	0.111391033198	0.61756093851	0.163393162718	58606	36495	62.6151527606	0.900897519025	0.0991024809746	0.835785724072	0.144786957117	0.243430606932	0.269297163995	0.458884778737	39188	36495	0.0687200163315	0.0116617331836	0.0103092783505	0.0354445238338	0.37501027538	0.62498972462	73742	0.248555775542	0.488310596404	0.263133628055	2.68418903746	2011	46.117428
2793	MN14	Lincoln Square	60205	0.479744207292	0.520255792708	0.109010879495	0.727564155801	0.0329042438336	0.105705506187	0.107698696122	0.0544140852089	0.600797275974	0.237089942696	36465	32169	122.271363735	0.934731934732	0.065268065268	0.805247287761	0.0295004507445	0.159718984115	0.100935683422	0.452547483602	39628	32169	0.188225497123	0.00835267992328	0.0144342384173	0.0147622892904	0.378594298859	0.621405701141	47993	0.0380680515908	0.163628029088	0.798303919321	1.51925406278	2012	46.391495
489	BK93	Starrett City	12822	0.346435813445	0.653564186554	0.210263609421	0.292700046794	0.452347527686	0.0248791140228	0.117298393386	0.106223678053	0.482218062704	0.294259865855	4836	6378	36.6635308874	0.86186931348	0.138130686517	0.539981185324	0.308403888366	0.503606146127	0.255566008153	0.23251803073	6466	6378	0.0136096504794	0.00634085988245	0.00634085988245	0.00216517166718	0.0180307306365	0.981969269362	8831	0.179141660061	0.594496659494	0.226361680444	1.9829879369	2013	38.137577
1140	SI54	Great Kills	43427	0.489534160775	0.510465839224	0.0729730352085	0.878094273148	0.00147373753656	0.0383171759504	0.113984387593	0.132958758376	0.550832431437	0.202224422594	21257	15289	98.8696121394	0.931269699393	0.0687303006068	0.79488521159	0.0489894695532	0.109425076853	0.132382758846	0.681797370658	15716	15289	0.0271697632985	0.00407228302367	0.00477220666836	0.00814456604734	0.847275819216	0.152724180783	30076	0.0712528261737	0.641308684665	0.287438489161	2.76323491983	2014	26.25095
1990	QN17	Forest Hills	84694	0.453137176187	0.546862823813	0.122960304154	0.585283491156	0.0255626136444	0.243523744303	0.106028762368	0.0773844664321	0.573393628828	0.243193142371	46207	38771	85.0515849475	0.926764343065	0.0732356569351	0.77147868252	0.074359701839	0.183307110985	0.176214180702	0.565113099997	41717	38771	0.0706186926193	0.00378742479085	0.00522568736966	0.0149579308196	0.476902839751	0.523097160249	65663	0.0746843732391	0.378234317652	0.547081309109	2.03020351415	2015	23.496351
1065	SI45	New Dorp-Midland Beach	21208	0.485194266314	0.514805733685	0.144002263297	0.777489626556	0.0183892870615	0.0529517163334	0.132402866843	0.115333836288	0.55950584685	0.192757450019	10399	7881	87.6243497017	0.91845369747	0.081546302529	0.740007613246	0.0833650551959	0.153914477858	0.200482172313	0.582920949117	8398	7881	0.0615622767325	0.00464396284829	0.00702548225767	0.0188140033341	0.753077020682	0.246922979317	14603	0.0929945901526	0.630692323495	0.276313086352	2.52536318171	2015	50.2169
6167	MN23	West Village	67185	0.472292922527	0.527707077473	0.0581677457766	0.805938825631	0.0168638833073	0.0858227282876	0.0591649921857	0.0714594031406	0.672620376572	0.196755228101	45413	37218	119.424337686	0.942439389602	0.0575606103979	0.85163093127	0.0211456821968	0.132006018593	0.115347412542	0.493229082702	42753	37218	0.129464598975	0.00544990994784	0.00874792412228	0.0323018267724	0.313611693267	0.686388306733	53425	0.0175760411792	0.145549836219	0.836874122602	1.57146866886	2006	91.79132
1125	SI08	Grymes Hill-Clifton-Fox Hills	23858	0.438804593847	0.561195406153	0.266451504736	0.259367926901	0.32312012742	0.132827563082	0.156132115014	0.16707184173	0.549082068907	0.127713974348	11554	7941	65.3513411408	0.908429980958	0.0915700190409	0.818158922049	0.176552071527	0.229316207027	0.281198841455	0.455987910842	8567	7941	0.0730710867281	0.0218279444379	0.0151745068285	0.0189097700478	0.429416950006	0.570583049993	13649	0.229613891127	0.522895450216	0.247490658656	2.78487218396	2006	47.153996
3885	BK31	Bay Ridge	83821	0.476598942986	0.523401057014	0.160747306761	0.666730294318	0.0132186444924	0.138223118312	0.120661886639	0.103208026628	0.580725593825	0.195404492907	42180	34990	75.1891969134	0.914959696538	0.0850403034613	0.771163189482	0.111231780509	0.223035152901	0.221920548728	0.495227207774	37125	34990	0.0575084175084	0.00228956228956	0.00778451178451	0.0197171717172	0.354501286082	0.645498713918	60139	0.146776634131	0.423119772527	0.430103593342	2.2578047138	2008	46.348766
1194	MN99	park-cemetery-etc-Manhattan	1483	0.819959541464	0.180040458529	0.306136210382	0.165205664193	0.503708698581	0.00404585300065	0.0	0.00741739716785	0.857720836137	0.134861766688	265	0	0.0	0.430188679229	0.569811320733	0.0	0.0	0.0	0.0	0.0	10	0	0.999999999	0.0	0.0	0.0	0.0	0.0	1423	0.43710470836	0.502459592407	0.0604356992266	148.299999852	2008	805.12476
3046	BK32	Sunset Park West	54932	0.535789703633	0.464210296366	0.620039321343	0.176745794801	0.0306196752348	0.156356950411	0.148383455909	0.110245394306	0.627375664458	0.113995485327	28089	17023	56.8971391646	0.896685535263	0.103314464737	0.833636844269	0.256594019855	0.312400869412	0.263408329906	0.399577042824	18372	17023	0.0734269540605	0.0109405617244	0.0117025908992	0.046211626388	0.233625095459	0.76637490454	35838	0.404682180925	0.369496065629	0.225821753446	2.98998475941	2009	55.450375
3256	BK58	Flatlands	70872	0.453550062084	0.546449937916	0.0787052714753	0.17444124619	0.70122192121	0.0268794446326	0.122530759679	0.143554577266	0.558725589796	0.175189073259	37070	23279	74.0980067872	0.905961694092	0.0940383059077	0.845182353194	0.152712745393	0.189226341338	0.223806864556	0.55522144422	24682	23279	0.0568430435135	0.00490235799368	0.00753585608945	0.0120330605299	0.595858928648	0.404141071352	46254	0.133047952609	0.594953949929	0.271998097462	2.87140426221	2009	45.94198
1465	MN31	Lenox Hill-Roosevelt Island	81378	0.446558037799	0.553441962201	0.0711248740446	0.754515962545	0.0437341787707	0.107154267738	0.094865934282	0.0382044287154	0.642581533092	0.22434810391	51108	43515	113.797024015	0.950203490647	0.0497965093527	0.839066988395	0.033229920717	0.124600712398	0.115684246811	0.527013673446	52158	43515	0.165708040952	0.00289504965681	0.00506154377085	0.0246941983972	0.255980696312	0.744019303688	65763	0.0404938947432	0.200842418989	0.758663686267	1.56022086736	2009	18.002409
907	QN99	park-cemetery-etc-Queens	438	0.447488584465	0.552511415512	0.148401826481	0.479452054784	0.136986301367	0.212328767118	0.0981735159795	0.105022831048	0.477168949761	0.319634703189	198	162	73.7499999954	0.878787878743	0.121212121206	0.629629629591	0.0	0.283950617266	0.135802469127	0.580246913544	173	162	0.0635838150252	0.0	0.0	0.0	0.617283950579	0.382716049359	323	0.272445820425	0.41176470587	0.315789473674	2.53179190737	2009	2070.7764
1335	SI45	New Dorp-Midland Beach	21208	0.485194266314	0.514805733685	0.144002263297	0.777489626556	0.0183892870615	0.0529517163334	0.132402866843	0.115333836288	0.55950584685	0.192757450019	10399	7881	87.6243497017	0.91845369747	0.081546302529	0.740007613246	0.0833650551959	0.153914477858	0.200482172313	0.582920949117	8398	7881	0.0615622767325	0.00464396284829	0.00702548225767	0.0188140033341	0.753077020682	0.246922979317	14603	0.0929945901526	0.630692323495	0.276313086352	2.52536318171	2009	62.947945
4986	BK42	Flatbush	105094	0.457171674881	0.542828325118	0.191285896436	0.216472871905	0.482710716121	0.0835918320741	0.136325575199	0.137800445316	0.583782137896	0.142091841589	53410	37482	57.4181607171	0.89700430631	0.10299569369	0.818899738541	0.253374953311	0.293874393042	0.272023904808	0.409716663999	40161	37482	0.0667065063121	0.0093125171186	0.0103583078111	0.0233808919101	0.175684328478	0.824315671522	67622	0.206604359528	0.517834432581	0.275561207891	2.61681731033	2011	47.44324
3048	BK37	Park Slope-Gowanus	72864	0.47913921827	0.52086078173	0.174132630654	0.662768994291	0.0632411067194	0.0640096618357	0.113924571805	0.0758124725516	0.67785188845	0.132411067194	48461	31068	110.746588129	0.935226264419	0.0647737355812	0.89416763229	0.0435174456032	0.110917986352	0.124147032316	0.591605510493	33650	31068	0.0767310549777	0.00196136701337	0.00974739970282	0.0132243684993	0.387601390498	0.612398609502	54482	0.0789985683345	0.207683271539	0.713318160126	2.16534918276	2012	41.831356
2660	BK21	Seagate-Coney Island	30018	0.461356519422	0.538643480578	0.23549203811	0.316243587181	0.339163168765	0.103171430475	0.101272569791	0.145679259111	0.482010793524	0.271037377573	12322	11215	41.1538118591	0.791429962668	0.208570037331	0.597146678555	0.463218903254	0.472135532768	0.257333927775	0.265091395452	12177	11215	0.0790013960745	0.010347376201	0.00862281350086	0.0290711998029	0.165492643781	0.834507356219	20455	0.315864091909	0.508922023955	0.175213884136	2.46513919684	2013	88.613495
3146	BK68	Fort Greene	26982	0.421280853902	0.578719146097	0.189051960566	0.266177451634	0.41768586465	0.0842784078274	0.105255355422	0.103995256097	0.627307093618	0.163442294863	15111	11560	75.6057525951	0.882205016213	0.117794983787	0.775692041522	0.21124567474	0.279238754325	0.183564013841	0.465138408304	13108	11560	0.118095819347	0.00556911809582	0.00617943240769	0.0443240768996	0.218944636678	0.781055363321	19007	0.191981901405	0.325932551165	0.48208554743	2.05843759536	2014	116.59625
2326	MN32	Yorkville	77676	0.43035171739	0.56964828261	0.091469694629	0.7690535043	0.0299835212936	0.0905556413821	0.0780936196508	0.045342190638	0.670876461198	0.205687728513	51946	43613	109.758902162	0.934316405498	0.065683594502	0.847820603948	0.0481278517873	0.146630591796	0.115997523674	0.532134913902	48567	43613	0.102003417959	0.00207960137542	0.00261494430374	0.0238227603105	0.262788618073	0.737211381927	63190	0.0433296407659	0.184601993986	0.772068365248	1.59935758849	2006	29.944899
9003	BK82	East New York	91956	0.443766584018	0.556233415981	0.280699464961	0.0167036408717	0.668711122711	0.01750837357	0.163763104093	0.169852973161	0.529698986472	0.136684936274	37219	30771	45.4892593676	0.865767484349	0.134232515651	0.706639368236	0.26765460986	0.407201585909	0.265217250008	0.320074095739	34953	30771	0.119646382285	0.0057219695019	0.00346179154865	0.0398249077332	0.235936433655	0.764063566345	53572	0.24693869932	0.632121257373	0.120940043306	2.63084713758	2009	97.90552
1050	BK27	Bath Beach	29311	0.491999590597	0.508000409402	0.121217290437	0.53553273515	0.0197536760943	0.313500051175	0.11917027737	0.0935484971512	0.547473644707	0.239807580772	13403	10726	64.4979489091	0.920689397895	0.0793106021039	0.686649263471	0.152619802349	0.273168002983	0.245198582882	0.448070110013	11640	10726	0.0785223367697	0.0016323024055	0.00910652920961	0.0447594501718	0.417024053701	0.582975946298	21251	0.236977083431	0.505764434615	0.257258481954	2.51812714776	2010	35.822727
881	QN99	park-cemetery-etc-Queens	438	0.447488584465	0.552511415512	0.148401826481	0.479452054784	0.136986301367	0.212328767118	0.0981735159795	0.105022831048	0.477168949761	0.319634703189	198	162	73.7499999954	0.878787878743	0.121212121206	0.629629629591	0.0	0.283950617266	0.135802469127	0.580246913544	173	162	0.0635838150252	0.0	0.0	0.0	0.617283950579	0.382716049359	323	0.272445820425	0.41176470587	0.315789473674	2.53179190737	2013	2011.4155
1658	BX59	Westchester-Unionport	27483	0.46341374668	0.53658625332	0.616817669104	0.0561074118546	0.14830986428	0.145253429393	0.143033875487	0.180220499945	0.545500855074	0.131244769494	12837	8788	54.256087847	0.859702422684	0.140297577315	0.783909877104	0.235548475193	0.325785161584	0.249089667728	0.416021847974	9804	8788	0.103631170951	0.00571195430436	0.00448796409628	0.0224398204814	0.251706873008	0.748293126991	16788	0.293304741482	0.53752680486	0.169168453657	2.80324357405	2015	60.3282
2704	BK63	Crown Heights South	41243	0.475886817157	0.524113182843	0.076473583396	0.260407826783	0.634580413646	0.0139902528914	0.150304294062	0.148970734428	0.554542589045	0.146182382465	19859	14662	52.5479129723	0.843043456367	0.156956543633	0.771040785704	0.23830309644	0.368435411267	0.242668121675	0.369390260537	15630	14662	0.0619321817018	0.00978886756237	0.00850927703134	0.014267434421	0.150252353021	0.849747646978	24602	0.204861393383	0.558369238273	0.236769368344	2.63870761356	2006	65.56264
3211	QN22	Flushing	69382	0.478625580122	0.521374419878	0.157663370903	0.0953129053645	0.0384970165172	0.667464183794	0.0855120924735	0.0967253754576	0.604349831368	0.2134127007	37245	25643	54.6266037515	0.90463149416	0.0953685058397	0.781694809499	0.177943298366	0.341613695745	0.242834301759	0.393752681043	27764	25643	0.0763938913701	0.00396196513471	0.0100129664313	0.028742256159	0.278126584253	0.721873415747	52182	0.260013031313	0.460791077383	0.279195891303	2.49899149978	2006	46.280014
611	BK93	Starrett City	12822	0.346435813445	0.653564186554	0.210263609421	0.292700046794	0.452347527686	0.0248791140228	0.117298393386	0.106223678053	0.482218062704	0.294259865855	4836	6378	36.6635308874	0.86186931348	0.138130686517	0.539981185324	0.308403888366	0.503606146127	0.255566008153	0.23251803073	6466	6378	0.0136096504794	0.00634085988245	0.00634085988245	0.00216517166718	0.0180307306365	0.981969269362	8831	0.179141660061	0.594496659494	0.226361680444	1.9829879369	2010	47.652473
909	BK09	Brooklyn Heights-Cobble Hill	23498	0.502383181547	0.497616818452	0.0743467529151	0.765214060771	0.0531960166822	0.0711124351008	0.0885607285726	0.0704740829006	0.660694527194	0.180270661333	14848	11346	119.853472589	0.94692887931	0.0530711206896	0.848757271284	0.0202714613079	0.123655913978	0.115635466244	0.503701745108	12735	11346	0.109069493522	0.00235571260306	0.00691009030231	0.019473890852	0.43689405958	0.563105940419	18297	0.017817128491	0.181395857244	0.800787014264	1.84515115822	2011	38.684143
12855	MN17	Midtown-Midtown South	28228	0.497520192716	0.502479807283	0.0711704690378	0.681982428794	0.0418024656369	0.17376363894	0.0436446081904	0.0588422842567	0.718825279864	0.178687827689	19233	15964	119.439989977	0.931004003535	0.0689959964644	0.841267852668	0.0658356301678	0.189488849912	0.136494612879	0.39213229767	21396	15964	0.253879229762	0.00682370536549	0.0310338381006	0.0359880351467	0.224755700326	0.775244299674	22526	0.0378229601349	0.191822782562	0.770354257302	1.31931202094	2011	455.3989
1101	QN02	Springfield Gardens North	26959	0.418969546348	0.581030453652	0.0724062465225	0.0137616380429	0.892503431136	0.0168403872547	0.116807003227	0.141288623465	0.527727289588	0.21417708372	14059	9939	63.6336653586	0.865068639305	0.134931360694	0.784686588187	0.117516852802	0.205654492403	0.28473689506	0.498641714458	10512	9939	0.05450913242	0.0	0.00903729071536	0.00922754946727	0.309286648556	0.690713351443	18336	0.15565008726	0.648996509598	0.195353403141	2.56459284627	2011	40.839794
661	SI25	Oakwood-Oakwood Beach	22038	0.473182684454	0.526817315546	0.12188038842	0.820900263181	0.0244577547872	0.021009165986	0.108766675742	0.11666212905	0.509801252382	0.264769942826	10762	8194	89.8800951915	0.925106857461	0.0748931425385	0.729802294361	0.0916524286062	0.13888210886	0.190993409812	0.591164266536	8733	8194	0.0617199129737	0.00801557311347	0.00801557311347	0.00251918012138	0.692457896021	0.307542103978	15986	0.110909545853	0.601901663956	0.287188790191	2.52353143249	2011	29.993647
1365	BX29	Spuyten Duyvil-Kingsbridge	29848	0.472091932458	0.527908067542	0.362201822568	0.486431251675	0.0658670597695	0.0625167515411	0.113508442777	0.0972259447869	0.524758777807	0.264506834629	15238	12741	83.1838160269	0.918427615172	0.0815723848274	0.751353896868	0.103838003296	0.194254768071	0.177223137901	0.547209795149	14184	12741	0.101734348562	0.00824873096446	0.00874224478285	0.0144529046813	0.361902519425	0.638097480574	22052	0.127063304916	0.386359513876	0.486577181208	2.1043429216	2012	45.73171
2528	BK91	East Flatbush-Farragut	52657	0.440967012933	0.559032987067	0.0623468864538	0.0204531211425	0.889473384355	0.00979926695406	0.115901019807	0.127846250261	0.564065556336	0.192187173595	28170	18217	66.3372124938	0.891551295704	0.108448704295	0.814349234231	0.154965142449	0.235768787396	0.245594774112	0.500905747379	19507	18217	0.066130107141	0.00512636489465	0.00374224637309	0.00968882965089	0.454081352583	0.545918647417	36094	0.120518645758	0.647005042389	0.232476311852	2.69938996258	2013	48.008812
1205	QN51	Murray Hill	51509	0.481935195791	0.518064804209	0.15076976839	0.271447708167	0.0148323593935	0.541711157273	0.101555068046	0.0850919256829	0.594265079889	0.219087926382	27352	17877	73.902360575	0.91331529687	0.0866847031295	0.818258096996	0.110253398221	0.204228897466	0.254461039324	0.488672596073	18976	17877	0.0579152613828	0.00200252951096	0.00674536256323	0.0189186340641	0.449348324663	0.550651675337	38638	0.200450333868	0.46754490398	0.332004762151	2.71442875211	2014	23.39397
2469	BK17	Sheepshead Bay-Gerritsen Beach-Manhattan Bch	61584	0.465542998181	0.534457001819	0.0781371784879	0.683310600156	0.0688165757339	0.159375811899	0.0983534684333	0.103322291504	0.542998181346	0.255326058717	29463	25070	66.6887714399	0.909988799511	0.0900112004887	0.699202233745	0.170362983646	0.292580773833	0.206860789789	0.461188671719	27414	25070	0.0855037572043	0.00353833807543	0.0106150142263	0.02290800321	0.505903470283	0.494096529717	45539	0.133819363622	0.498517754013	0.367662882364	2.24644342307	2015	40.091583
833	BK23	West Brighton	15472	0.423474663909	0.576525336091	0.0109229576008	0.967101861426	0.0108583247156	0.00710961737331	0.0482161323681	0.0450491209927	0.422311271975	0.484423474664	6771	8026	55.5488412658	0.935164672868	0.0648353271303	0.554697233989	0.237727385995	0.352853227012	0.223398953401	0.399077996511	8564	8026	0.06282111163	9.34142923866E-4	0.00268566090612	0.0133115366651	0.379267381011	0.620732618988	13418	0.0947980324936	0.501788642122	0.403413325384	1.80663241476	2006	53.839195
2491	BK29	Bensonhurst East	61066	0.492025022107	0.507974977893	0.12057446042	0.471604493499	0.00835161955916	0.386139586677	0.111027412963	0.0973536829005	0.564274719156	0.22734418498	29723	21737	58.4161797856	0.900077381152	0.0999226188473	0.74490500069	0.197175323182	0.272300685467	0.299351336431	0.405575746423	23270	21737	0.0658788139235	0.0031800601633	0.00984099699183	0.0322303394929	0.362285503979	0.63771449602	44527	0.309160733937	0.464414849417	0.226424416646	2.6242372153	2006	40.79193
4795	BX36	University Heights-Morris Heights	53944	0.472267536705	0.527732463295	0.664522467744	0.0162761382174	0.301108557022	0.00545009639626	0.15256562361	0.170046715112	0.572501112264	0.104886549014	26336	17631	36.9791843911	0.793514580802	0.206485419198	0.773864216437	0.484487550337	0.487436900913	0.278373319721	0.231807611593	19551	17631	0.0982046954119	0.00710961076159	0.0119686972533	0.029666001739	0.0495717769837	0.950428223016	31399	0.352336061658	0.536227268384	0.111436669958	2.75914275484	2006	88.88847
2714	BK21	Seagate-Coney Island	30018	0.461356519422	0.538643480578	0.23549203811	0.316243587181	0.339163168765	0.103171430475	0.101272569791	0.145679259111	0.482010793524	0.271037377573	12322	11215	41.1538118591	0.791429962668	0.208570037331	0.597146678555	0.463218903254	0.472135532768	0.257333927775	0.265091395452	12177	11215	0.0790013960745	0.010347376201	0.00862281350086	0.0290711998029	0.165492643781	0.834507356219	20455	0.315864091909	0.508922023955	0.175213884136	2.46513919684	2007	90.41242
3024	BX55	Soundview-Bruckner	35886	0.477233461517	0.522766538483	0.642869085437	0.0166360140445	0.224767318731	0.0715320737892	0.155910382879	0.160619740289	0.534275204815	0.149194672017	15706	11247	44.4747488219	0.859671463135	0.140328536865	0.706321685782	0.373521828043	0.425891348804	0.270116475504	0.292522450431	12392	11247	0.0923983214977	0.0125887669464	0.00758553905745	0.0353453841188	0.147328176402	0.852671823597	21485	0.392971840819	0.499744007447	0.107284151734	2.89590058102	2008	84.266846
551	QN41	Fresh Meadows-Utopia	18177	0.473400451119	0.52659954888	0.131704901799	0.301204819277	0.037850030258	0.502118061286	0.125818341861	0.112504813776	0.572041591021	0.189635253342	9101	6582	79.6927225766	0.904515987253	0.0954840127457	0.775448192038	0.0650258280157	0.17806137952	0.23290793072	0.526587663323	6946	6582	0.0524042614454	0.00115174200979	0.00331125827814	0.0299452922545	0.411121239744	0.588878760254	12557	0.101377717608	0.427968463805	0.470653818587	2.61690181399	2009	30.313032
6019	BK35	Stuyvesant Heights	64331	0.448803842626	0.551196157373	0.211904058696	0.0464783696818	0.698123766147	0.0292238578601	0.14324353733	0.136637080101	0.575958713528	0.14416066904	30085	24360	52.5474137931	0.840884161542	0.159115838458	0.697413793103	0.341461412151	0.384154351396	0.23210180624	0.366256157635	28484	24360	0.14478303609	0.0114801291953	0.0120769554838	0.0448672939194	0.230213464696	0.769786535303	41000	0.239756097561	0.544463414634	0.215780487805	2.25849599775	2013	93.56298
837	QN49	Whitestone	32331	0.478859299125	0.521140700875	0.145402245523	0.680956357675	0.00519625127586	0.15412452445	0.119451919211	0.114750549009	0.522656274164	0.243141257616	16413	11544	93.5278066527	0.897093767135	0.102906232864	0.795651420651	0.0280665280665	0.136521136521	0.172817047817	0.603343728343	12339	11544	0.0644298565523	0.002026096118	0.00607828835399	6.48350757759E-4	0.697331947331	0.302668052668	23113	0.122571712889	0.53134599576	0.346082291351	2.62022854364	2013	25.888466
6411	MN12	Upper West Side	135718	0.461331584609	0.538668415391	0.149243283868	0.678487746651	0.0833124567117	0.0636466791435	0.100060419399	0.0652750556301	0.605520269972	0.229144254999	81289	66941	109.549155226	0.938220423427	0.0617795765725	0.809713030878	0.0685529047968	0.182847582199	0.133595255524	0.45432545077	75158	66941	0.10932967881	0.0162989967801	0.0253332978525	0.023137922776	0.283383875353	0.716616124647	106597	0.0646922521272	0.207988967795	0.727318780078	1.80576917959	2007	47.237656
3208	MN27	Chinatown	46550	0.498517722879	0.501482277121	0.127132116004	0.158646616541	0.039462943072	0.645155746509	0.076283566058	0.0836519871106	0.618754027927	0.221310418904	23529	18107	54.5465841939	0.911980959666	0.0880190403332	0.72325619926	0.252499033523	0.406583089413	0.210360634009	0.346551057602	20077	18107	0.0981222294167	0.00786970164865	0.0103601135628	0.0422373860636	0.07549566466	0.924504335339	34996	0.410075437193	0.314378786147	0.27554577666	2.31857349205	2007	68.915146
3113	SI22	West New Brighton-New Brighton-St. George	31214	0.483052476453	0.516947523547	0.277215352086	0.283686807202	0.366053693855	0.0488883193439	0.156852694304	0.148779393862	0.537771512783	0.156596399052	13947	11686	61.8558531576	0.896895389689	0.10310461031	0.744651720006	0.269296594215	0.33570083861	0.193051514633	0.442666438473	13757	11686	0.150541542487	0.0032710620048	0.0122119648179	0.0242058588355	0.402019510525	0.597980489474	19571	0.169281079148	0.541770987686	0.288947933166	2.26895398706	2008	99.73089
2595	BK90	East Williamsburg	33155	0.470125169658	0.529874830342	0.329573216709	0.451937867591	0.0879806967275	0.118142060021	0.0679837128638	0.0845121399487	0.670245815111	0.177258332077	19711	14888	62.6027673294	0.913297143726	0.0867028562731	0.773710370768	0.20278076303	0.313876947877	0.206273508866	0.452377753895	15814	14888	0.0585557101302	0.00999114708486	0.0117617301126	0.0595674718603	0.160934981193	0.839065018807	25061	0.237979330434	0.390447308567	0.371573360999	2.09656001012	2009	78.26874
2541	MN25	Battery Park City-Lower Manhattan	37506	0.499120140777	0.500879859222	0.0965978776729	0.653868714339	0.0295152775556	0.18983629286	0.102170319416	0.0495120780675	0.747800351943	0.100517250573	26136	18931	130.706909302	0.949303642485	0.0506963575145	0.898737520469	0.0134171464793	0.107971052771	0.0876868628176	0.497226770905	22827	18931	0.170675077759	0.00490647040785	0.00451220046436	0.0666754282209	0.197665205219	0.802334794781	27828	0.0412893488573	0.165337070576	0.793373580566	1.64305427783	2010	67.74916
7449	BK81	Brownsville	55412	0.405291272648	0.594708727351	0.187287952068	0.00692990687938	0.781816213094	0.0114235183715	0.163376164008	0.176712625424	0.516422435573	0.143488774995	21221	20316	37.8792577279	0.840346826257	0.159653173743	0.657905099429	0.391858633589	0.508613900374	0.243207324276	0.244437881473	22293	20316	0.0886825460907	0.00417171309379	0.00623514107567	0.0343157044812	0.156625319945	0.843374680055	32125	0.271844357977	0.62913618677	0.0990194552529	2.48562328982	2011	134.42937
2108	QN17	Forest Hills	84694	0.453137176187	0.546862823813	0.122960304154	0.585283491156	0.0255626136444	0.243523744303	0.106028762368	0.0773844664321	0.573393628828	0.243193142371	46207	38771	85.0515849475	0.926764343065	0.0732356569351	0.77147868252	0.074359701839	0.183307110985	0.176214180702	0.565113099997	41717	38771	0.0706186926193	0.00378742479085	0.00522568736966	0.0149579308196	0.476902839751	0.523097160249	65663	0.0746843732391	0.378234317652	0.547081309109	2.03020351415	2013	24.889603
428	QN41	Fresh Meadows-Utopia	18177	0.473400451119	0.52659954888	0.131704901799	0.301204819277	0.037850030258	0.502118061286	0.125818341861	0.112504813776	0.572041591021	0.189635253342	9101	6582	79.6927225766	0.904515987253	0.0954840127457	0.775448192038	0.0650258280157	0.17806137952	0.23290793072	0.526587663323	6946	6582	0.0524042614454	0.00115174200979	0.00331125827814	0.0299452922545	0.411121239744	0.588878760254	12557	0.101377717608	0.427968463805	0.470653818587	2.61690181399	2013	23.54624
2232	QN26	North Corona	50295	0.566517546476	0.433482453524	0.858872651357	0.0132021075654	0.0358087285018	0.0867084203201	0.158842827319	0.108042548961	0.65740133214	0.0757132915797	28213	11533	60.7201075175	0.941941658101	0.0580583418991	0.915113153559	0.267319864736	0.208878869331	0.313101534726	0.461718546778	12554	11533	0.0813286601879	0.0128245977378	0.029074398598	0.10681854389	0.184080464753	0.815919535246	31701	0.449481088924	0.472855745875	0.0776631651998	4.00629281504	2015	44.37817
475	QN45	Douglas Manor-Douglaston-Little Neck	25619	0.49498419142	0.505015808579	0.109762285803	0.493735118467	0.0264647332058	0.366251610133	0.0923923650415	0.121628478863	0.529411764706	0.256567391389	13695	9677	97.418363129	0.93187294633	0.0681270536692	0.771106747958	0.0385450036168	0.14012607213	0.157280148806	0.586855430401	10072	9677	0.0392176330421	6.94996028593E-4	0.00367355043685	0.00754567116759	0.782163893768	0.217836106231	18952	0.0823132123258	0.389932460954	0.52775432672	2.54358617951	2015	18.540926
2517	BK63	Crown Heights South	41243	0.475886817157	0.524113182843	0.076473583396	0.260407826783	0.634580413646	0.0139902528914	0.150304294062	0.148970734428	0.554542589045	0.146182382465	19859	14662	52.5479129723	0.843043456367	0.156956543633	0.771040785704	0.23830309644	0.368435411267	0.242668121675	0.369390260537	15630	14662	0.0619321817018	0.00978886756237	0.00850927703134	0.014267434421	0.150252353021	0.849747646978	24602	0.204861393383	0.558369238273	0.236769368344	2.63870761356	2008	61.028538
840	BX22	North Riverdale-Fieldston-Riverdale	26839	0.474943179701	0.525056820299	0.184097768173	0.669361749692	0.0691158388911	0.0587950370729	0.107828160513	0.122508290175	0.502664033682	0.26699951563	13264	10909	93.9614080116	0.941948130277	0.0580518697225	0.743881199009	0.0482170684755	0.162526354386	0.155467962233	0.557796314969	12361	10909	0.117466224415	0.00412587978319	0.0	0.00728096432327	0.507012558438	0.492987441562	18459	0.0807194322552	0.325965653611	0.593314914134	2.1712644608	2010	31.297739
